listing_id,host_id,listing_type,reviews,satisfaction_rate,accommodates,bedrooms,price,latitude,longitude
14445593,88946795,Private room,0,0,2,1,48,51.502855,-2.599321
15372024,7852250,Private room,6,5,2,1,44,51.444031,-2.579346
10161125,52156769,Private room,0,0,2,1,57,51.494672,-2.61206
11822027,23283997,Private room,8,5,2,1,44,51.437331,-2.595332
2235568,11413122,Private room,137,5,2,1,46,51.468411,-2.587983
11091984,57597605,Entire home/apt,6,4.5,2,0,74,51.457748,-2.57662
11864632,10680012,Entire home/apt,43,5,4,1,82,51.471148,-2.59157
10642038,47028881,Entire home/apt,2,0,1,0,70,51.455717,-2.594716
15672057,22618465,Entire home/apt,9,5,3,0,78,51.456579,-2.605186
1607553,2642450,Entire home/apt,97,5,2,1,78,51.450858,-2.612508
15389056,65192629,Entire home/apt,16,4.5,2,0,76,51.462543,-2.620828
5890872,25846068,Entire home/apt,75,4.5,2,1,74,51.438084,-2.594731
12187361,65499435,Entire home/apt,69,4.5,4,2,73,51.45941,-2.575545
13137352,73195302,Entire home/apt,45,4.5,2,1,74,51.436188,-2.602826
15659149,47836893,Entire home/apt,15,5,2,0,73,51.437887,-2.574054
14710856,43800815,Entire home/apt,6,5,2,1,78,51.442501,-2.600299
14437955,41521216,Entire home/apt,27,4.5,2,1,76,51.455717,-2.596833
14552445,23745723,Entire home/apt,36,4.5,2,0,76,51.449695,-2.606215
12581118,27727878,Entire home/apt,71,5,2,1,76,51.451122,-2.615897
14796057,48574979,Entire home/apt,1,0,2,1,45,51.46785,-2.585532
13401499,11047989,Entire home/apt,5,4.5,4,1,55,51.48678,-2.58884
15638305,45366780,Entire home/apt,1,0,2,0,62,51.46658,-2.57961
4543852,23560849,Entire home/apt,166,5,3,1,62,51.476822,-2.55623
15457289,45366780,Entire home/apt,4,5,2,0,49,51.468176,-2.57923
13760965,78813105,Entire home/apt,0,0,2,0,61,51.449485,-2.621823
14096473,4727998,Entire home/apt,8,5,4,2,49,51.429285,-2.55219
8950131,24232359,Entire home/apt,0,0,3,1,48,51.481368,-2.527241
9857252,27484167,Entire home/apt,6,5,2,1,50,51.468539,-2.558054
15217369,28460611,Entire home/apt,0,0,2,1,49,51.444099,-2.590838
16493849,58005364,Entire home/apt,0,0,4,1,50,51.455634,-2.589086
11931204,37135228,Entire home/apt,0,0,4,1,44,51.466417,-2.570659
15442974,33813360,Entire home/apt,4,4.5,2,1,57,51.482321,-2.632259
220956,1145941,Entire home/apt,58,4.5,2,1,44,51.438517,-2.601421
15049696,67161737,Entire home/apt,0,0,4,2,44,51.483494,-2.552926
3879902,5687726,Private room,87,5,2,1,59,51.463058,-2.577956
6399904,27540782,Private room,17,5,1,1,44,51.444403,-2.608535
15696752,67872278,Private room,1,0,2,1,50,51.470138,-2.558423
4405427,9793195,Private room,27,5,2,1,61,51.452679,-2.610471
14387544,88368320,Private room,8,5,2,1,49,51.485224,-2.678739
10226253,43414173,Private room,40,4.5,3,1,48,51.466951,-2.567709
995235,5466703,Private room,46,5,2,1,61,51.453082,-2.615437
14114474,43470248,Private room,14,5,4,1,50,51.43029,-2.61371
10570407,12718520,Private room,41,4.5,2,1,42,51.491182,-2.583964
16199290,100352331,Private room,0,0,2,1,50,51.470352,-2.557466
15056009,43885930,Private room,0,0,2,1,50,51.464832,-2.522858
11368427,23494368,Private room,1,0,3,1,42,51.439619,-2.590386
9891682,10483078,Private room,1,0,2,1,44,51.493835,-2.587357
3753997,2712754,Private room,49,5,2,1,44,51.467373,-2.53303
8422667,40930189,Private room,111,5,2,1,44,51.483057,-2.527165
16425198,40197177,Private room,0,0,2,1,57,51.46102,-2.529771
16514493,108557860,Private room,0,0,2,1,50,51.456908,-2.52801
14798581,4244332,Private room,1,0,2,1,44,51.467885,-2.565077
7683821,4631280,Private room,37,5,2,1,48,51.440063,-2.576921
4542428,23554690,Private room,34,4.5,1,1,44,51.488535,-2.585304
15519361,96525475,Private room,7,5,2,1,54,51.470248,-2.603165
8030276,30423666,Private room,30,5,2,1,44,51.461662,-2.560302
9408981,48788064,Private room,32,5,2,1,45,51.492899,-2.613281
12828793,18879799,Private room,67,5,2,1,44,51.441486,-2.572452
4631163,23982197,Private room,21,5,2,1,44,51.444116,-2.54967
8951344,46786381,Private room,120,5,2,1,50,51.465711,-2.615541
14039359,17371270,Private room,12,5,2,1,44,51.501522,-2.608627
1536968,360195,Private room,54,5,2,1,48,51.440493,-2.5922
14910512,49251055,Private room,1,0,2,1,44,51.462192,-2.551062
4207614,7529286,Private room,57,5,2,1,50,51.445383,-2.592758
7883245,37533889,Private room,24,5,2,1,57,51.457453,-2.609512
10356575,53302196,Private room,20,4.5,2,1,62,51.447388,-2.617593
8364091,2310641,Private room,18,5,1,1,48,51.440038,-2.577154
2523293,12510269,Private room,37,5,1,1,50,51.460976,-2.624046
13411680,45581968,Private room,0,0,2,1,57,51.471191,-2.574876
15752217,4039404,Private room,0,0,2,1,50,51.437025,-2.59882
8853045,46354944,Private room,42,5,2,1,44,51.437687,-2.613317
7656066,36435622,Private room,51,5,2,1,44,51.433213,-2.578657
10671535,3671116,Private room,22,5,2,1,50,51.449616,-2.613851
869199,4086056,Private room,22,5,2,1,57,51.45142,-2.609102
7795444,41029357,Private room,34,5,2,1,49,51.441445,-2.604115
11529140,60676521,Private room,53,5,1,1,42,51.442679,-2.605751
6651903,34817038,Private room,5,4.5,1,1,44,51.450025,-2.611419
14728711,6611825,Private room,5,5,2,1,50,51.465871,-2.556898
7677840,9435176,Private room,102,5,2,1,42,51.467957,-2.588245
1969728,10171556,Private room,98,4.5,2,1,55,51.4533,-2.622441
9994005,18847816,Private room,27,5,2,1,57,51.48732,-2.588189
13663052,4071967,Private room,3,3.5,2,1,48,51.446167,-2.610859
14867473,88368320,Private room,1,0,2,1,57,51.485292,-2.677406
8025707,40009065,Private room,65,5,1,1,44,51.480116,-2.585001
15202465,34635614,Private room,7,5,2,1,50,51.504206,-2.617153
13369879,62911460,Private room,28,4.5,2,1,46,51.484828,-2.644739
1805308,4379169,Private room,31,5,2,1,57,51.470845,-2.594372
5752786,29674675,Private room,40,4.5,2,1,48,51.475441,-2.58999
14286719,41029357,Private room,2,0,2,1,49,51.440818,-2.604244
688324,3514043,Private room,217,5,2,1,44,51.469744,-2.575651
13982286,9707775,Private room,8,5,2,1,57,51.442816,-2.607015
870076,3647954,Private room,109,4.5,1,1,49,51.445933,-2.603092
7930328,9698026,Private room,35,5,2,1,43,51.466964,-2.556086
11665193,48376132,Private room,10,5,1,1,43,51.450762,-2.604924
11518918,58067723,Private room,22,5,2,1,61,51.448973,-2.621599
7900542,40009065,Private room,39,5,2,1,50,51.478195,-2.583085
14726789,31999039,Private room,14,5,2,1,48,51.467863,-2.565003
8145239,35463011,Private room,75,4.5,2,1,44,51.479936,-2.580246
774471,4086056,Private room,123,5,2,1,44,51.452075,-2.607238
5890330,7588995,Private room,64,4.5,2,1,50,51.469603,-2.582614
15017070,12751244,Private room,7,4.5,2,1,50,51.469402,-2.583272
8498352,40930189,Private room,66,5,2,1,44,51.484028,-2.528331
9389393,7537771,Private room,29,4.5,2,1,44,51.475977,-2.547619
2164660,5905890,Private room,81,5,2,1,42,51.469878,-2.563364
13741779,16749162,Private room,10,5,2,1,57,51.460493,-2.602585
13474921,12170678,Private room,2,0,2,1,57,51.454503,-2.620735
16066767,22963318,Private room,2,0,2,1,44,51.482498,-2.58484
13919704,5100050,Private room,3,5,2,1,57,51.463939,-2.583207
14806898,1202839,Private room,5,4.5,2,1,57,51.461741,-2.600208
15192314,96457399,Private room,3,3.5,2,1,50,51.469726,-2.5618
72595,376719,Private room,78,5,2,1,48,51.435279,-2.604907
9122059,26092440,Private room,17,5,2,1,44,51.456205,-2.576774
15497314,71151403,Private room,5,5,2,1,60,51.456196,-2.548989
2225509,10310486,Private room,111,4.5,2,1,59,51.463018,-2.586199
14074356,48874026,Private room,1,0,2,1,54,51.443426,-2.605661
3365141,7588995,Private room,219,4.5,2,1,50,51.46816,-2.582436
14277792,9487977,Private room,7,5,1,1,44,51.465862,-2.597011
14873176,5461993,Private room,9,5,2,1,50,51.452746,-2.59727
12894449,2975961,Private room,28,4.5,2,1,50,51.454535,-2.60167
2485932,12713908,Private room,85,4.5,2,1,42,51.46749,-2.588666
5427679,13126599,Private room,40,4.5,2,1,48,51.437,-2.60279
11396876,38922614,Private room,3,4.5,2,1,57,51.448954,-2.604518
14545960,65192629,Private room,8,5,2,1,44,51.458864,-2.58938
8418653,32049470,Private room,5,4.5,2,1,56,51.457792,-2.611352
15550502,100085500,Private room,1,0,2,1,50,51.475643,-2.615761
15429100,89382395,Private room,10,5,1,1,45,51.439168,-2.57622
8097937,18833150,Private room,77,5,2,1,44,51.478283,-2.593791
3982709,178958,Private room,45,5,2,1,57,51.464006,-2.603069
8353026,44027599,Private room,19,5,2,1,62,51.446643,-2.592951
2006472,10328734,Private room,74,4.5,2,1,44,51.444834,-2.604353
3975847,20605126,Private room,1,0,2,1,50,51.470773,-2.611891
2681672,10742048,Private room,74,5,2,1,50,51.487571,-2.59329
14333614,87745519,Private room,19,5,2,1,50,51.455103,-2.607388
13837581,81635468,Private room,14,4.5,2,1,50,51.475615,-2.585656
16128171,37398335,Private room,2,0,2,1,50,51.441421,-2.573812
14792997,48400766,Private room,21,4.5,2,1,44,51.444767,-2.608316
12719853,35463011,Private room,32,4.5,2,1,48,51.481997,-2.580226
8096500,40016695,Private room,45,5,2,1,50,51.442201,-2.607457
16065999,104654808,Private room,1,0,2,1,50,51.480556,-2.527347
13702894,79953700,Private room,4,5,2,1,44,51.470657,-2.591304
7526825,9435176,Private room,92,5,2,1,43,51.468238,-2.588048
6206974,1297767,Private room,58,5,2,1,50,51.469871,-2.583214
15414687,98759531,Private room,13,5,2,1,49,51.462294,-2.607062
1487240,4086056,Private room,76,4.5,2,1,50,51.452262,-2.608391
8248341,43497640,Private room,10,5,2,1,50,51.462764,-2.599039
14551140,40601422,Private room,12,5,2,1,57,51.470829,-2.604696
15934587,131091,Private room,3,5,2,1,44,51.472174,-2.588406
12058987,22253385,Private room,111,5,2,1,49,51.468453,-2.615599
10714810,4741594,Private room,33,5,2,1,45,51.470373,-2.58702
13975887,24614536,Private room,27,5,2,1,57,51.444405,-2.614588
11518739,58067723,Private room,16,5,1,1,48,51.457712,-2.626346
11619947,22156322,Private room,33,5,2,1,50,51.465458,-2.590005
11562171,16720167,Private room,54,5,2,1,48,51.450227,-2.601706
13756411,13172294,Private room,6,4.5,2,1,54,51.455218,-2.590741
16341388,106994366,Private room,0,0,2,1,57,51.455318,-2.591985
8561053,45057972,Private room,27,5,2,1,50,51.477569,-2.541378
15799784,92483434,Private room,7,4.5,2,1,57,51.458293,-2.61133
15627342,13069747,Private room,10,5,2,1,50,51.463591,-2.589436
14378167,61042223,Private room,59,5,2,1,50,51.445518,-2.609798
1524396,360195,Private room,77,5,2,1,38,51.439933,-2.591851
7126385,13093021,Private room,5,4.5,1,1,34,51.460877,-2.607103
10515581,54215728,Private room,40,4.5,2,1,38,51.444365,-2.591749
2009295,10340790,Private room,48,5,2,1,38,51.468386,-2.607605
13260413,66093564,Private room,3,5,2,1,32,51.425632,-2.590413
13520307,13163708,Private room,14,4.5,4,1,39,51.447528,-2.617499
16172770,75607283,Private room,0,0,2,1,30,51.435964,-2.61167
12671941,3730309,Private room,0,0,1,1,35,51.439532,-2.605766
13687035,62557134,Private room,2,0,1,1,38,51.440604,-2.578132
11288063,3078200,Private room,2,0,2,1,38,51.432466,-2.577163
8459588,36473704,Private room,19,5,2,1,33,51.455847,-2.553749
3457246,17422981,Private room,13,4.5,1,1,23,51.411642,-2.556714
392217,1961385,Private room,4,5,1,1,23,51.442931,-2.537776
392215,1961385,Private room,19,5,3,1,28,51.441115,-2.536829
14045729,5506216,Private room,4,5,2,1,38,51.440706,-2.571862
2028961,5332833,Private room,51,5,1,1,38,51.482887,-2.55452
15695095,26869271,Private room,2,0,1,1,38,51.445246,-2.599909
146407,708175,Private room,17,4.5,4,1,33,51.441308,-2.602706
390781,1954565,Private room,17,5,1,1,16,51.444294,-2.557774
3490779,487598,Private room,74,5,2,1,40,51.467964,-2.560876
7715607,11693599,Private room,4,3.5,1,1,30,51.461807,-2.516049
6031105,23494368,Private room,67,4,2,1,37,51.439062,-2.589653
10601627,44069219,Private room,6,4.5,1,1,24,51.442678,-2.551956
14061854,52797151,Private room,12,4.5,1,1,32,51.442344,-2.601318
14280323,6045449,Private room,20,5,2,1,32,51.441613,-2.577353
14998783,94590149,Private room,6,4,2,1,28,51.437636,-2.535655
5853108,15366614,Private room,28,4.5,2,1,35,51.456654,-2.552523
3490531,650181,Private room,10,4.5,2,1,38,51.466917,-2.608535
11324795,59243208,Private room,0,0,2,1,37,51.489221,-2.672946
421205,2094659,Private room,40,5,2,1,40,51.464648,-2.583665
15599435,2361585,Private room,0,0,2,1,37,51.4654,-2.594216
6889243,32049470,Private room,4,4,1,1,35,51.458556,-2.611479
11202609,32049470,Private room,2,0,1,1,33,51.460545,-2.608958
5752534,29674675,Private room,60,4.5,4,1,39,51.475482,-2.59202
13635144,76200500,Private room,21,5,2,1,37,51.471887,-2.580063
14879248,80501011,Private room,3,4.5,2,1,38,51.483794,-2.580277
10279156,52864794,Private room,20,5,1,1,28,51.512539,-2.603614
15334296,97752271,Private room,11,5,2,1,37,51.480195,-2.582371
12353169,35545246,Private room,5,4.5,2,1,26,51.472541,-2.595338
9751748,48788064,Private room,1,0,2,1,38,51.495184,-2.611219
11248388,58679598,Private room,14,4,1,1,37,51.479523,-2.6414
4155984,21506195,Private room,122,4,2,1,37,51.486525,-2.591187
12743976,51129161,Private room,56,4.5,2,1,33,51.456627,-2.609644
11203220,32049470,Private room,4,4.5,1,1,28,51.459435,-2.612503
9311416,32885609,Private room,7,5,1,1,29,51.50014,-2.607415
15440948,1145926,Private room,12,5,2,1,38,51.456424,-2.616462
10410502,53609361,Private room,0,0,1,1,33,51.492593,-2.600271
2968547,7760148,Private room,54,4.5,2,1,38,51.466528,-2.560359
9854210,50727779,Private room,12,5,2,1,38,51.464173,-2.548842
6971180,24153454,Private room,9,3.5,2,1,38,51.490244,-2.575754
1457693,4577089,Private room,5,4.5,2,1,26,51.473707,-2.54602
12392332,17320094,Private room,2,0,1,1,28,51.475211,-2.545392
9790706,7280651,Private room,1,0,2,1,38,51.494863,-2.601252
3598755,12730318,Private room,3,4.5,1,1,38,51.483552,-2.526815
7450485,39006641,Private room,12,4.5,2,1,40,51.457561,-2.556841
6995422,15362629,Private room,20,5,2,1,33,51.459363,-2.555889
391613,1958566,Private room,49,4.5,1,1,32,51.464992,-2.578263
6195762,30214662,Private room,76,4.5,8,1,39,51.476253,-2.582492
8324715,15169449,Private room,1,0,2,1,21,51.470537,-2.594528
5723236,29674675,Private room,33,4.5,2,1,40,51.475781,-2.590376
10566844,27312318,Private room,43,4.5,2,1,38,51.463328,-2.572849
16145452,104820967,Private room,3,5,2,1,35,51.46216,-2.550194
6944644,36413611,Private room,0,0,1,1,28,51.466208,-2.581103
2424415,7294864,Private room,73,5,2,1,35,51.468719,-2.521274
16047049,77568695,Private room,6,5,4,1,33,51.482276,-2.588618
10273706,32885609,Private room,6,5,1,1,29,51.500776,-2.605364
7944407,41607775,Private room,31,4.5,2,1,24,51.489804,-2.581158
15397829,57242974,Private room,7,5,2,1,35,51.474092,-2.56106
975170,5332833,Private room,75,5,2,1,35,51.482562,-2.554599
9923620,45600223,Private room,27,4.5,2,1,66,51.454392,-2.622515
11691289,1288458,Private room,29,5,2,1,63,51.471839,-2.603741
8934124,46710015,Private room,30,4.5,1,1,82,51.454047,-2.598653
15741326,20727144,Private room,5,5,4,1,73,51.480531,-2.582205
11834834,57539066,Private room,18,5,2,1,70,51.45088,-2.621285
12049542,17593204,Private room,36,5,2,1,63,51.454133,-2.620228
6362232,21295528,Private room,164,5,2,1,63,51.443065,-2.608934
13026925,71958746,Private room,13,5,2,1,70,51.493426,-2.64089
4454288,8618313,Private room,109,5,2,1,70,51.465058,-2.605292
7883328,41554814,Private room,50,4,2,1,63,51.451329,-2.619321
14845727,43341589,Private room,16,5,2,1,74,51.463906,-2.606938
4315598,7607380,Private room,103,5,2,1,74,51.446949,-2.603202
7119170,37294727,Private room,5,5,2,1,57,51.496633,-2.647089
8065053,28679270,Private room,13,5,2,1,57,51.442518,-2.618835
8608560,44202472,Private room,29,5,2,1,44,51.442557,-2.580016
12818529,9266236,Private room,0,0,1,1,32,51.48478,-2.589677
6112754,12122391,Private room,58,4.5,2,1,32,51.471655,-2.561092
13562638,3433093,Private room,8,5,1,1,38,51.467693,-2.560427
4148873,2940778,Private room,18,5,2,1,38,51.465733,-2.559491
7942002,35116208,Private room,37,5,2,1,38,51.470669,-2.564868
16134562,105250949,Private room,0,0,2,1,38,51.458599,-2.544552
10590143,53464980,Private room,13,4.5,1,1,26,51.466619,-2.583048
15960123,85643875,Private room,4,5,2,1,38,51.490952,-2.576269
14549575,90043207,Private room,9,4,2,1,30,51.456638,-2.578044
1096947,487598,Private room,139,5,2,1,40,51.469222,-2.561049
5707573,14891143,Private room,6,5,1,1,32,51.494082,-2.577821
14390717,21004234,Private room,18,5,1,1,29,51.493368,-2.598804
6809380,9266236,Private room,13,5,1,1,35,51.484481,-2.587757
14665251,91115129,Private room,8,5,2,1,38,51.496369,-2.576767
4230032,16459934,Private room,83,4.5,1,1,28,51.493793,-2.573333
14913567,93684655,Private room,12,5,1,1,33,51.494375,-2.557239
3171080,3039024,Private room,1,0,1,1,38,51.464425,-2.580977
7419183,13852566,Private room,2,0,2,1,24,51.41487,-2.601019
15260846,11647540,Private room,3,4,2,1,35,51.439482,-2.610831
15197612,9254507,Private room,7,5,1,1,35,51.452793,-2.625355
10364300,1746083,Private room,13,4.5,2,1,38,51.475327,-2.587289
8718680,16216458,Private room,1,0,1,1,35,51.481892,-2.642678
7168189,27725476,Private room,16,5,1,1,38,51.47555,-2.571636
14878251,93272471,Private room,0,0,1,1,34,51.464291,-2.609959
10309049,52502524,Private room,7,5,2,1,39,51.466966,-2.572745
14646026,8256363,Private room,0,0,2,1,27,51.47171,-2.605423
7591680,15930299,Private room,8,5,1,1,40,51.463698,-2.595294
14895082,38118054,Private room,3,5,1,1,38,51.463614,-2.586981
1260621,6865698,Private room,14,4.5,1,1,35,51.464653,-2.589473
3609645,4341765,Private room,18,5,2,1,30,51.459482,-2.540538
6330186,9606987,Private room,0,0,2,1,38,51.472661,-2.524451
5306508,27484167,Private room,29,5,2,1,26,51.4691,-2.557612
11676688,29264344,Private room,1,0,2,1,30,51.462288,-2.563716
10131298,51993781,Private room,0,0,2,1,37,51.468706,-2.611664
7072815,24153454,Private room,1,0,2,1,32,51.48987,-2.575048
13446827,51644388,Private room,0,0,1,1,12,51.48073,-2.543952
12640738,16246366,Private room,0,0,1,1,38,51.445538,-2.580663
13574823,65252235,Private room,20,5,2,1,38,51.457557,-2.557752
14198506,18974436,Private room,0,0,1,1,14,51.467093,-2.566352
89467,487064,Private room,66,4.5,2,1,38,51.43536,-2.5744
11181684,7083421,Private room,0,0,1,1,38,51.483693,-2.523269
7417755,38858121,Private room,4,5,2,1,38,51.463871,-2.53871
11183376,58208888,Private room,0,0,2,1,32,51.477497,-2.515375
13937074,6361084,Private room,5,5,2,1,37,51.465764,-2.593244
14280007,67410113,Private room,0,0,1,1,38,51.459414,-2.535274
11268217,58831282,Private room,28,4.5,1,1,28,51.466736,-2.608099
14223020,4813638,Private room,3,5,1,1,38,51.443404,-2.603892
7940827,37720345,Private room,9,5,2,1,37,51.442936,-2.613732
8750734,45897204,Private room,23,5,2,1,38,51.444037,-2.558198
10095014,9353877,Private room,11,5,2,1,37,51.466837,-2.557504
13288656,2109858,Private room,4,4.5,1,1,26,51.457295,-2.610774
9249931,27085032,Private room,0,0,1,1,38,51.462414,-2.587258
13089744,34223861,Private room,6,4,2,1,34,51.460619,-2.600194
7072879,24153454,Private room,0,0,1,1,32,51.48988,-2.573711
7083907,24153454,Private room,0,0,1,1,32,51.490413,-2.575594
16028732,38858121,Private room,0,0,2,1,38,51.464446,-2.538639
8776062,46005110,Private room,4,4.5,1,1,32,51.452982,-2.544374
1608917,8568332,Private room,0,0,2,1,28,51.416062,-2.618383
70820,360195,Private room,82,5,2,1,38,51.439942,-2.591726
15244304,96932427,Private room,0,0,2,1,16,51.462724,-2.57529
15966667,23174484,Private room,0,0,2,1,34,51.485572,-2.67973
11930688,26246059,Private room,13,5,1,1,35,51.463918,-2.568571
15199332,67410113,Private room,2,0,1,1,26,51.462358,-2.533543
3788534,19228735,Private room,60,5,1,1,40,51.445255,-2.605231
10543590,1955449,Private room,0,0,1,1,26,51.474441,-2.523273
3950143,6540247,Private room,0,0,2,1,24,51.483324,-2.553024
15506579,99615627,Private room,0,0,2,1,38,51.455465,-2.621991
13080174,71068456,Private room,0,0,1,1,23,51.484802,-2.577646
2780689,5905890,Private room,187,5,1,1,32,51.470657,-2.563569
16392375,107380982,Private room,0,0,2,1,34,51.423731,-2.603715
11693535,62132644,Private room,13,4.5,1,1,32,51.440883,-2.577905
12975875,17704789,Private room,0,0,1,1,38,51.450515,-2.617881
9024764,45829823,Private room,0,0,1,1,32,51.444577,-2.607519
14738936,21930397,Private room,6,4.5,1,1,34,51.469606,-2.52243
13161333,26921958,Private room,0,0,2,1,32,51.51202,-2.64126
510393,2514709,Private room,25,5,1,1,28,51.468762,-2.55417
7068965,24153454,Private room,1,0,2,1,32,51.488976,-2.575797
12558025,55970803,Private room,0,0,2,1,24,51.465993,-2.581475
14509060,2109858,Private room,9,4.5,1,1,35,51.458604,-2.610965
10221590,52450492,Private room,0,0,2,1,32,51.46484,-2.592898
15338471,22580395,Private room,8,5,2,1,38,51.470612,-2.583031
6423395,29443025,Private room,133,5,4,1,40,51.468741,-2.558003
14203356,6045449,Private room,28,5,3,1,38,51.441023,-2.577783
12965388,23275704,Private room,18,5,3,1,38,51.474981,-2.578129
5503904,28214217,Private room,9,4.5,1,1,38,51.441215,-2.608791
15419995,98815467,Private room,11,5,1,1,27,51.462213,-2.537708
14970779,94296999,Private room,4,5,2,1,40,51.435576,-2.552357
10322012,53116766,Private room,13,5,1,1,40,51.477997,-2.601205
15766584,101853123,Private room,1,0,1,1,32,51.469214,-2.56601
15534134,94590149,Private room,1,0,2,1,23,51.439006,-2.533439
11348959,32049470,Private room,3,4,1,1,35,51.458702,-2.612356
14449158,30100929,Private room,1,0,2,1,38,51.481949,-2.604114
12173323,9323616,Private room,10,5,2,1,28,51.473726,-2.552912
13275195,30214662,Private room,8,4.5,4,1,37,51.475523,-2.582917
6356127,33103572,Private room,1,0,1,1,30,51.507736,-2.59316
13159856,73485238,Private room,0,0,1,1,38,51.450808,-2.617816
4950212,25514058,Private room,15,5,1,1,37,51.479738,-2.647184
16227747,1630718,Private room,0,0,2,1,32,51.427285,-2.563574
7891817,41607775,Private room,57,4.5,4,1,24,51.488855,-2.58098
12007349,64218620,Private room,0,0,1,1,30,51.452731,-2.592586
14179408,53822334,Private room,12,4.5,2,1,38,51.512279,-2.597291
14782044,92272562,Private room,5,4.5,2,1,38,51.450668,-2.588678
15874956,36949344,Private room,0,0,2,1,37,51.461684,-2.593675
6889301,32049470,Private room,2,0,1,1,28,51.458706,-2.611422
12036438,8680858,Private room,9,4.5,2,1,32,51.494456,-2.587294
8289049,43703176,Private room,71,5,2,1,33,51.460577,-2.547652
14123660,73688902,Private room,16,4.5,1,1,30,51.462634,-2.536776
5993949,30214662,Private room,28,4.5,2,1,39,51.476045,-2.58103
16333184,59243208,Private room,0,0,2,1,26,51.488991,-2.673311
10387213,53473700,Private room,18,4.5,2,1,37,51.439407,-2.556965
10681058,3327751,Private room,9,5,2,1,26,51.466019,-2.587595
12381786,1123685,Private room,2,0,1,1,38,51.450494,-2.616134
12757379,69395547,Private room,16,5,1,1,28,51.416062,-2.538753
5342014,7816333,Private room,21,5,1,1,30,51.466946,-2.558268
4588171,23494368,Private room,90,4.5,2,1,37,51.439815,-2.589578
5989372,31096738,Private room,36,4,4,1,19,51.464413,-2.575638
14871091,35323622,Private room,9,5,1,1,38,51.435094,-2.595298
15750112,42277729,Private room,4,5,2,1,33,51.432376,-2.548131
5441708,28214217,Private room,32,5,1,1,38,51.44329,-2.608392
5428179,15115218,Private room,80,5,2,1,38,51.494915,-2.58752
12543559,67965568,Private room,1,0,1,1,35,51.469108,-2.605972
7455087,27735515,Private room,21,4,1,1,32,51.463831,-2.580229
6127021,13093021,Private room,3,5,1,1,39,51.462399,-2.607066
8560605,36424184,Private room,81,4.5,2,1,33,51.466,-2.56581
16047114,104462801,Private room,1,0,3,1,26,51.456585,-2.546986
14385904,21004234,Private room,16,5,2,1,33,51.494357,-2.596586
5659411,29334528,Private room,64,4.5,1,1,30,51.48035,-2.582508
8896326,44753674,Private room,18,5,2,1,38,51.46945,-2.586266
828102,4341765,Private room,53,4.5,2,1,32,51.459691,-2.541038
9345415,43412115,Private room,26,5,2,1,37,51.465845,-2.562361
9328461,48415432,Private room,11,5,1,1,32,51.467645,-2.564636
13825309,5908184,Private room,16,5,2,1,38,51.477283,-2.561351
10136388,21243701,Private room,8,5,2,1,40,51.474185,-2.643723
13315774,50598300,Private room,6,4.5,1,1,35,51.442371,-2.598266
13443076,76731736,Private room,0,0,2,1,38,51.471376,-2.584459
11388693,56240818,Private room,18,4.5,5,1,37,51.46501,-2.594012
12046157,59506345,Private room,2,0,2,1,27,51.414812,-2.554859
13555151,8256363,Private room,3,5,2,1,34,51.471415,-2.604331
7454852,27735515,Private room,30,4.5,1,1,26,51.453494,-2.589108
14549476,90043207,Private room,0,0,2,1,30,51.458098,-2.577125
14976531,73688902,Private room,2,0,1,1,27,51.463609,-2.536787
10830734,15886458,Private room,84,4.5,1,1,38,51.444901,-2.601221
907928,2689636,Private room,144,4.5,2,1,35,51.466192,-2.584792
8698412,4379169,Private room,31,5,2,1,40,51.471161,-2.594574
13796938,42278518,Private room,36,5,2,1,38,51.485939,-2.584828
15408378,98654196,Private room,12,5,1,1,34,51.44303,-2.576315
4531411,23494368,Private room,97,4.5,3,1,40,51.439129,-2.591868
1759973,9253023,Private room,2,0,1,1,32,51.479112,-2.548188
7944054,41607775,Private room,36,4.5,2,1,24,51.490319,-2.581005
14469994,6048202,Private room,1,0,2,1,32,51.471724,-2.574366
1096853,487598,Private room,198,4.5,3,1,40,51.469065,-2.560775
12999409,57242974,Private room,11,5,2,1,35,51.475015,-2.558421
7942999,41607775,Private room,53,4.5,2,1,24,51.489722,-2.582013
9061349,23751773,Private room,16,4.5,2,1,26,51.465759,-2.557091
11545539,31999039,Private room,9,4.5,2,1,40,51.467993,-2.566061
14584404,47574840,Private room,7,4.5,2,1,35,51.476123,-2.542544
8578293,360195,Private room,3,5,2,1,38,51.440235,-2.591736
8161251,39471780,Private room,38,5,2,1,32,51.493311,-2.577933
15367983,38335209,Private room,8,5,1,1,38,51.496149,-2.574682
16377527,49188646,Private room,1,0,2,1,29,51.417644,-2.592881
10540059,12396989,Private room,30,4.5,2,1,37,51.459297,-2.58429
7040689,20477247,Private room,22,5,2,1,38,51.444207,-2.603096
10279606,17958371,Private room,28,4.5,2,1,35,51.466828,-2.579385
13987717,31518590,Private room,18,4.5,2,1,38,51.472027,-2.584644
16173842,56104420,Private room,0,0,2,1,40,51.466743,-2.601772
14046802,84213731,Private room,22,4.5,1,1,32,51.423697,-2.567896
8360999,44069219,Private room,14,4.5,2,1,32,51.44395,-2.550651
12768192,41020944,Private room,12,5,1,1,32,51.456482,-2.577579
688996,3514043,Private room,168,5,1,1,40,51.46903,-2.574654
9086070,47380383,Private room,57,5,2,1,35,51.45731,-2.552019
